Angular Second Moment;Contrast;Correlation;Sum of Squares: Variance;Inverse Difference Moment;Sum Average;Sum Variance;Sum Entropy;Entropy;Difference Variance;Difference Entropy;Information Measure of Correlation 1;Information Measure of Correlation 2;Maximal Correlation Coefficient;Label
0.0022021388962009452;265.7959006986299;0.8751034772360632;1082.07771031225;0.22824888582457778;323.5050073301424;4062.514940550365;7.563279905840724;9.987567208053804;0.0007106469440151045;3.6491976294690014;-0.5110133775039548;0.9987279998700032;3.2089444843182884;1.0
0.0032732879936383085;189.42446532088786;0.9238034511856049;1271.790322334553;0.24102860276189592;319.45696196133997;4897.73682401733;7.367832879961058;9.565069053624478;0.0008555137162099948;3.3661675693167137;-0.5437865993995433;0.9991062283211236;3.4916262415397865;1.0
0.003498462622027734;190.0091071485805;0.9352824271451515;1502.4780778958177;0.2444237538173713;314.18858041068137;5819.903204434701;7.355383781329833;9.525939651249697;0.0009146326848521514;3.262187271933762;-0.5537187061722387;0.9992414276922198;3.6374105094168288;1.0
0.0036454567045038147;195.64130872533127;0.9575843764966513;2359.5805892606822;0.23937464196918115;291.2415884129735;9242.681048317423;7.385327836358143;9.690577598817594;0.0009142031655034402;3.3088057813636116;-0.5536757365456626;0.9993744892986627;3.8157565759378738;1.0
0.0034436256711212376;191.9245749224235;0.9449935067563134;1785.4372984879462;0.2421239199153938;307.04960025986253;6949.8246190293585;7.377283464332651;9.638934835107731;0.0009233421557856235;3.2776474836142144;-0.5474273415840488;0.9992246544068414;3.7473932350779346;1.0
0.0022396224013873606;232.22398704897873;0.8909079744041072;1083.166245026142;0.22966858438400214;323.2032383111518;4100.440993055598;7.552726503461715;9.962991518748238;0.0007181466561127218;3.636502123357485;-0.514177259141179;0.9987607372459598;3.3070977251300113;1.0
0.0032064233776723265;187.35364495821872;0.9243974936639954;1267.4957812466978;0.2410628392035314;317.93611985862907;4882.629480028572;7.383994064859267;9.577876872641754;0.0008596824260560762;3.3609385551860544;-0.5448098029193388;0.9991293011219966;3.4585815248982055;1.0
0.003436327718064047;187.85006998314336;0.935562743275285;1491.6233222254357;0.24419688794557087;312.7774742259033;5778.643218918606;7.362462468082844;9.548995363768496;0.0009126452765051495;3.2665512251635076;-0.551327754206834;0.9992182147327535;3.6157388001059916;1.0
0.0035295374235417088;194.00482126693035;0.9574576436243559;2332.807350289983;0.2390748770453;289.79061048970823;9137.224579892993;7.407820065656581;9.741825167162931;0.000900346430161748;3.3388127470952025;-0.548492834237543;0.9993257026372618;3.8222882214079457;1.0
0.003488876441801711;190.93375017906385;0.9450145060395478;1776.7945916812137;0.24260258173094365;306.37852767823244;6916.244616545794;7.37921551531222;9.633344212703376;0.0009202939871829497;3.289032967093447;-0.547944042550369;0.9992238600404891;3.7635895513688435;1.0
0.002385521438507855;156.20379478196085;0.9083270982261721;867.8408256090742;0.23129334662864126;326.0954992253332;3315.1595076543354;7.461248414675471;9.817567990237182;0.0008407062950669759;3.2368702627260464;-0.5147659552691842;0.9986598149232021;3.2238674180133984;1.0
0.003329082177904796;158.16233101155026;0.9237266040733976;1061.722362659687;0.2444922519311583;323.3930760938083;4088.7271196272004;7.264657585811317;9.42650187045379;0.0010091261094437882;3.042846895327707;-0.5437287878207838;0.9990132536686667;3.1477545652404513;1.0
0.003699373913233648;161.8166254762997;0.9336102990717751;1249.1546325378533;0.2489427937938703;319.06646224643606;4834.801904675115;7.221765959348716;9.340708178469793;0.0010607968161416611;3.0143240214436013;-0.5570192946297335;0.9991948079378971;3.2438488086550175;1.0
0.003986392281974673;173.8788531914212;0.9541068178372458;1941.9840822105014;0.24420363611854412;298.03611637787304;7594.057475650596;7.189338348834487;9.478537782433712;0.0009692267344052098;3.2646185532680225;-0.5554079736553146;0.9993095705841046;3.5339578870345965;1.0
0.0037870587240793336;166.2162587366393;0.9423139362691327;1477.1204134645184;0.2459508712087909;312.68427343392955;5742.265395121445;7.201382257370757;9.390614029150306;0.0010170761283734208;3.106732109978957;-0.5538575307040492;0.999207139744478;3.459467496963972;1.0
0.0022673985064620536;267.4084769695936;0.8636648237394499;994.8313461306321;0.22631256777436443;324.0894813530032;3711.91690755293;7.501098117368969;9.955663641440621;0.000802978542825043;3.3581324136476383;-0.5004568517866274;0.9984434117251101;3.2968960502919393;1.0
0.0032619555983624798;157.09466491445;0.9240136378990301;1058.3798183147203;0.24382557971223115;322.10034677313945;4076.4246083444204;7.281626280539701;9.436195147819625;0.0010147209335546218;3.030231207561146;-0.5455999996680446;0.999055801356418;3.171628272644029;1.0
0.003654249427688736;161.1239935994531;0.9334873321320909;1241.4952913746338;0.24866116787091058;317.91827232535854;4804.857171899075;7.236489804801173;9.347318781196911;0.00106776896621623;2.997564201200833;-0.5589582263693241;0.9992302214640175;3.2410322937765184;1.0
0.0038051856039521175;172.75126649235932;0.9538819811250634;1920.1176218297724;0.244118382786786;296.9893799899169;7507.719220826751;7.219522696919246;9.504625718356866;0.000982186386116354;3.246950425092692;-0.5566695917830953;0.9993383344252962;3.48564708320589;1.0
0.0037772200133982725;165.73641366596488;0.942224507248144;1470.5791989542106;0.245968018078558;312.1490680327374;5716.580382150869;7.205221623981304;9.386818405026212;0.0010292994608138539;3.092608420957127;-0.5556926800655725;0.99923305642287;3.4227403975558848;1.0
0.002275717228334402;230.4421554691996;0.8742113507307085;930.8636356450456;0.2275052248291232;325.2393958300288;3493.012387110975;7.484103343722321;9.914634303786356;0.0008139205424452363;3.312659058396049;-0.5040112456079838;0.9985014786134842;3.2517883993145835;1.0
0.0033179831448607866;157.72854747782853;0.9238639367651653;1060.70927122416;0.24362976866699884;323.43799251094555;4085.1085374188137;7.260791729962037;9.42815512216958;0.0010083863681957358;3.040505187966638;-0.5429028169794988;0.9990078555593443;3.1488858700432947;1.0
0.0037256808224688936;161.44791198329133;0.9337066669894416;1248.1217141503425;0.2488833626885508;319.1896664763343;4831.038944618067;7.21384037168211;9.332173500115443;0.0010631033616898922;3.009333790692899;-0.556904852287406;0.9991905910924239;3.2436927922582077;1.0
0.003906632846536356;173.27443588476297;0.9542859761782717;1942.7391001266308;0.244050810069218;298.12400821768256;7597.681964621758;7.196944807783063;9.489515925279536;0.0009617194776248834;3.2603178771159493;-0.5551924781141584;0.9993136817490437;3.502905152850568;1.0
0.0037818076865195013;165.61327127981727;0.9424899074118163;1476.1830515431752;0.24579089097238999;312.7360507882453;5739.118934892875;7.198031409798658;9.389957857400717;0.0010254768039211386;3.0960045782871926;-0.553548212071556;0.9992032264571244;3.44189872627943;1.0
0.002358131547012397;193.59349155050006;0.8944864347273374;932.5810985385335;0.2294271154430052;324.94015678723076;3536.7309026036382;7.481292551128414;9.871587365767882;0.0008253090588035746;3.28413558118644;-0.5102530425469004;0.9986034943287164;3.2744726118412038;1.0
0.0032990135990664036;157.3046026506603;0.9239543125323503;1058.993929767176;0.24469787357979025;321.99795647241115;4078.6711164180383;7.280505791136369;9.421888491288424;0.0010144775506375511;3.0352551233014173;-0.5474711179050276;0.9990805530516327;3.142395920778479;1.0
0.0036382781311876367;161.17676920365028;0.9334675581454497;1241.4872187442456;0.24918977599775619;317.7616539776761;4804.772105773321;7.2393569400792375;9.352842165782011;0.001059944615650975;3.01044626255274;-0.5583385394804969;0.9992199904158752;3.209267179243434;1.0
0.0038395747361716945;173.09422152695242;0.9537687169993846;1919.2092017878194;0.24496510123228915;296.8885275891819;7503.742585624303;7.216618960334251;9.494871942613601;0.0009807431706447653;3.2602106640611677;-0.5575461029134939;0.9993389727025926;3.5001211625526927;1.0
0.003744530055052868;165.81743051850628;0.9421659781232002;1469.8361101589342;0.24590689655433934;312.0573351845995;5713.5270101172155;7.208392863653174;9.386472010330932;0.0010303144075420807;3.0979188164171445;-0.5556934747879432;0.9992334035539021;3.3933894504568816;1.0
0.0023684472362195093;199.66496139214541;0.8809674921840395;856.8145341905804;0.2334769155793463;322.471982727132;3227.5931753701902;7.478316665318238;9.906696035581612;0.0007577004209371064;3.5579167801661122;-0.5057036701092967;0.9983977645421596;3.3445130926493465;1.0
0.0031494707695580255;197.83693789178886;0.8929488401266175;948.5767245052101;0.24404869590785128;321.0702744836038;3596.469960129041;7.312531718046587;9.55570309757708;0.0009372363690503652;3.2214906765767943;-0.5321200373873626;0.9987998102691562;3.3385662919313566;1.0
0.0035686296958738046;199.0538580991649;0.904866524478311;1075.2378474163852;0.2488602954162627;318.29520516740416;4101.897531566371;7.252359139159425;9.418109696625764;0.001028578573305542;3.0847247339913944;-0.543478909907503;0.9989361874529613;3.3536974942129665;1.0
0.004396684803134711;207.74138704335135;0.9347994420799055;1638.5329041759703;0.24681850486823403;304.905328010363;6346.390229660528;7.187141189461425;9.368559066011725;0.0010867502100084722;3.087954150465183;-0.5570395935507478;0.9992306791220387;3.6598097885356613;1.0
0.0038043445706668214;202.2640840306975;0.9167135449860797;1248.7452543038075;0.2489362480159631;314.38844923628756;4792.716933184536;7.225310944576924;9.401842920588702;0.0010640272836813396;3.067364947354321;-0.5453159818242137;0.9989836446644631;3.5279166601814262;1.0
0.002216930575893324;311.517919909116;0.8385750844108091;980.3916137328995;0.22880359098886666;320.5607086947265;3610.048535022497;7.521340828258952;10.065042840403853;0.0007346287957603825;3.660544410319895;-0.48786498020199864;0.9980157121687357;3.421593099724917;1.0
0.00313232300577679;195.8731327178795;0.8940121815863266;948.3205357157466;0.24476077637382015;320.0275323141649;3597.4090101451034;7.321034368042685;9.552689621806548;0.000944295552752396;3.201755685283004;-0.5341238726132934;0.9988369824138894;3.332112710741044;1.0
0.0034707106129499973;197.79981538190762;0.9051212801416437;1071.1813725391278;0.24834270673867137;317.2883161950864;4086.9256747746135;7.265891295064245;9.447093475601712;0.001027986154661331;3.082469302594537;-0.5413661772836599;0.9989115115657783;3.3811035859560286;1.0
0.004256257302631808;206.9605975184905;0.9346026965902057;1627.3484243671496;0.2454556582607404;304.1193515076683;6302.433099950095;7.19747785051777;9.409285730360335;0.0010753493943265948;3.092016836854694;-0.5529332453666448;0.9991917731279898;3.6726242663111064;1.0
0.0037795554630531253;201.7022372936861;0.9166836095892837;1244.673556298142;0.24867180805529646;313.9601560121747;4776.991987898865;7.2288326052351355;9.404907468429817;0.001067079977078309;3.0562290195029727;-0.5465366868044097;0.999011598545109;3.526823249209337;1.0
0.0022511464110887627;274.4992781382588;0.847779451375234;918.0823649820863;0.23003459968984002;321.6701473405032;3397.830181790087;7.501406289770883;10.005285176863147;0.0007325347861685699;3.620428161204163;-0.4934968709237238;0.9981416785453975;3.393694531855576;1.0
0.00320958419055579;197.39485138928032;0.8931662500779266;948.3193227188866;0.24472903086566425;321.41817322316155;3595.882439486272;7.308539645528147;9.523348368044882;0.0009447941138359066;3.199530584252694;-0.5363876418752784;0.9988716444475438;3.365147492038445;1.0
0.0036025858664075093;198.4005761013445;0.9051373343797242;1074.6670393180912;0.2485330347311709;318.58823488035733;4100.2675811710205;7.247488933514772;9.404244686037295;0.001031487909022214;3.0733088776541937;-0.5449296893039846;0.9989654334631032;3.3874666717690074;1.0
0.0044262412958291876;207.03316981992464;0.9351616715754596;1641.8930373815301;0.2466077693016322;305.28962511370855;6360.538979706208;7.181078134367727;9.351013243672892;0.001091461523104784;3.069216904973691;-0.5595135563279736;0.9992642917185125;3.653528127257102;1.0
0.0038096054473969465;201.92134061111153;0.9169000318932855;1249.3742931021302;0.24870667294076118;314.58604286876846;4795.5758317974305;7.221414096893936;9.38524631298185;0.0010696785672630342;3.052038590615311;-0.547772811175716;0.9990285592851127;3.524831683208431;1.0
0.0023059569651871304;236.63779127031447;0.868911418371355;919.6771774788431;0.23161899809758635;321.32570268681087;3442.070918645055;7.497198928763303;9.967070698671147;0.0007464309967558254;3.606050141358751;-0.5001410447264872;0.9983056779548553;3.401830808164777;1.0
0.0030357863297807352;195.86260804882426;0.8940265459485668;948.4595213382328;0.2435927326226704;319.6215358859155;3597.9754773040936;7.330664436373608;9.580119666717861;0.0009304396689348105;3.222732296375705;-0.5308690177248155;0.9987909360012346;3.342130590421555;1.0
0.003455235283592469;197.27700007933507;0.9053508377205025;1071.021285581457;0.2489217046608789;316.91361668612046;4086.8081422464893;7.271222471572059;9.449914982116443;0.0010218122866897216;3.0945495097776297;-0.5420659640814571;0.9989259919677238;3.3571112794283695;1.0
0.004258228639113822;207.25954058089258;0.9343581892906037;1623.8491675473247;0.24541477838645662;303.65600805223085;6288.137129608401;7.197927755780783;9.405537362138288;0.0010754731744617046;3.105597912825201;-0.5528347095391835;0.9991869781909549;3.637869096040482;1.0
0.0037533452264557204;201.54450560359763;0.9166729777719346;1243.6825478431829;0.2483154373964441;313.72677877237425;4773.185685769098;7.229359855477352;9.41167896668344;0.001054129167600693;3.072681110766779;-0.544683983009914;0.9989822908852303;3.4987017590010607;1.0
0.0023644581840731624;197.91840431883736;0.8783127663832916;830.4765902146221;0.23311340324652927;324.7152884441887;3123.987956539638;7.479964318269135;9.86119313091818;0.0007646553011834635;3.4960233226174364;-0.5146512307641178;0.9986294605692072;3.170121792145142;1.0
0.0032692551857221716;195.80531067962832;0.8848831970808905;873.5040238197879;0.24660729766312317;323.34471512374364;3298.210784599493;7.296579001723832;9.447062856612492;0.0009546784689975677;3.202201536530424;-0.5471865042619133;0.9990251602579677;2.986500756986342;1.0
0.0036508369880877208;196.41236229931977;0.8967408533624515;978.0128121847483;0.25172956213079295;320.85234445819583;3715.6388864396754;7.25490849710098;9.30772127882645;0.001049368021822628;3.088235323835856;-0.5665893867550867;0.9992735383557249;3.1966785781294105;1.0
0.004770378445844324;203.77017065366266;0.9273657587080183;1444.0299995714404;0.2538451136135855;309.07820477446364;5572.349827632094;7.161760145602492;9.174650596079507;0.001166229977585602;3.033423446738093;-0.5889664921805801;0.9995176337776754;3.5286974534042304;1.0
0.0038751932433999173;198.82543697154367;0.9087671880108813;1121.3314952832445;0.25130918578864897;317.0786932650969;4286.500544161424;7.238495252467072;9.294433388058149;0.0010903111535764403;3.0619253835783335;-0.570331951455299;0.999330936531436;3.3755511455353595;1.0
0.0022384188755625125;307.7376340583966;0.8364360570973768;955.7202303574315;0.22802329439321278;322.7193004874305;3515.1432873713225;7.5213645932482365;10.003976217579488;0.0007349370890512639;3.6003223781049964;-0.4996127539423058;0.9983950698994288;3.249173735409641;1.0
0.003128797866594842;194.22205388715716;0.885688578183963;872.3580658926428;0.2451047152233354;321.97818241072787;3295.2102096834124;7.321180031907507;9.482736765882937;0.0009479194610966438;3.195924226537113;-0.5462630894564067;0.999039783154417;2.966404888073545;1.0
0.0035527281947558454;195.24819736372743;0.8968774461980757;973.3962857589031;0.25090927287961684;319.599585674305;3698.336945671869;7.277325324895944;9.32498386995498;0.0010383925343211942;3.07550481421716;-0.5671101899163611;0.9992939066560689;3.2001967813237804;1.0
0.004677813613459621;203.18672259166962;0.9270969585095951;1434.6964076718405;0.25250858678939925;307.72157331570895;5535.598908095702;7.176021681301109;9.207803901737709;0.0011538285170598944;3.0345749240105064;-0.5859432116293434;0.999503168578205;3.555109587390199;1.0
0.0038817488640378412;199.06877291101182;0.9083454018839026;1117.575084462915;0.25108203333925133;316.5047763815986;4271.231564940648;7.242251373324601;9.285965716745;0.0010963911373558814;3.043778167063995;-0.5721314754790958;0.9993521758736272;3.3672022772987042;1.0
0.002262023533824583;271.43509756300557;0.845182133200989;892.4786254408383;0.2296261859400153;323.85138242406254;3298.4794042003373;7.500642548214795;9.965293952591493;0.0007398105180324141;3.567979784980457;-0.5024666847744029;0.9984178795452121;3.2258119659700024;1.0
0.0031931866603415247;195.72736335411201;0.8846569906376615;871.4334792618544;0.24516490479647585;323.3876267264762;3290.006553693297;7.301217142322873;9.467488648716424;0.0009441053763477788;3.202713425484364;-0.5442227465969298;0.9989924147170984;3.001007398416542;1.0
0.003610367267897185;196.71637494755518;0.8964364086020608;976.6756954175684;0.25100869299648915;320.9280272523348;3709.9864067227204;7.257134477731063;9.314854138664865;0.0010430102108705285;3.08747407713354;-0.5653277041739049;0.9992657125807832;3.227838219602587;1.0
0.004723347432014287;204.17493095044074;0.9271712732037298;1443.1010882466444;0.2532641273157512;309.14120760840973;5568.2294220361455;7.1613383694916575;9.181629264322648;0.001157006003704176;3.0313084137022916;-0.5867997657604627;0.999499772942291;3.4953037104144236;1.0
0.003868350840570952;199.4460627901984;0.9084448335769498;1120.881905037793;0.25098575226901637;317.1547085746983;4284.081557360968;7.236401477739841;9.28992434275162;0.0010866966553273942;3.058960175362228;-0.5704363974188026;0.9993327026658712;3.357572844875771;1.0
0.002294592917449949;234.4989423337065;0.8665110902089297;894.6987971955509;0.2306781555294356;323.5600704726689;3344.2962464485286;7.499520696169655;9.933049334955276;0.0007501987606005812;3.5481111914251056;-0.5075233201182329;0.9985254628402345;3.313094000652753;1.0
0.003131072146656643;194.28408611167754;0.8859287743851295;874.4223141823987;0.24571330440559594;321.87053190997864;3303.405170617923;7.321427810639979;9.486481172584327;0.0009493891525283432;3.1975466272812154;-0.5455856945904218;0.9990273449563224;2.996732788645681;1.0
0.0035254077755751106;195.2344484120725;0.8970190374954853;974.6191117483468;0.25081896327567077;319.47626527520026;3703.2419985813244;7.280897122234809;9.338339967617191;0.0010429576648905993;3.0838696371524867;-0.5653234090458302;0.9992741331913633;3.186581356718515;1.0
0.004597889975633823;203.23501959704208;0.927136363684171;1435.7467384070396;0.2521919025067228;307.6007040989517;5539.751934031103;7.187079367397458;9.24395020132816;0.0011382224998077659;3.0636100536829827;-0.5814654792054355;0.9994687304893719;3.5980597587465017;1.0
0.0037723622319270106;198.75340670755332;0.9084860231273133;1117.4279766200618;0.24987202182704188;316.40209001642086;4270.958499772699;7.254652533330587;9.332739411123024;0.0010736064033262938;3.075650039017547;-0.5656256562736384;0.9992892926127864;3.387480232644488;1.0
0.0024760712578061543;156.16003835392803;0.9012126644616535;804.3269052797043;0.2349307642329153;321.44632450038813;3061.1475827648683;7.442543211545301;9.787768599211567;0.000799774894373507;3.3835015742173433;-0.5171001387144231;0.9986391710592551;3.412527450684604;1.0
0.002979866584871545;156.88324313288638;0.9059494080343882;853.7192128870008;0.24625293460412737;319.88810509279404;3257.993608415113;7.323107363227681;9.565633081892646;0.000937594288289033;3.1879389241318843;-0.5303780124346591;0.9987246518079521;3.419932468577663;1.0
0.0033425764815389067;159.5173598308494;0.9143904499534182;955.2821354555389;0.2508557171360137;317.34028537247866;3661.611181991325;7.288394760386572;9.472459283922966;0.0010009800639310844;3.1323167712321887;-0.5381865776592633;0.9988163382302636;3.4553695227118464;1.0
0.0038964287337728857;172.29559745419357;0.9384505333299278;1437.3667154253537;0.2501426453435464;305.55788046911374;5577.171264247226;7.27103712339247;9.48584818714901;0.001028117076912334;3.180433131744228;-0.5442764929281996;0.9990048553737635;3.5047356492112836;1.0
0.0036484861190954386;163.75727390491812;0.9238300999576707;1103.0902100802095;0.2524247127539871;313.8363652331704;4248.60356641591;7.270881496057512;9.466471301675655;0.0010197273784697315;3.146256011147953;-0.5402967110854633;0.9988659857261001;3.528812117826556;1.0
0.0023318939065104455;267.8248324951332;0.8536432555582849;927.8369422481986;0.23029309749862525;319.50117401409454;3443.5229364976403;7.4875087370311055;9.934935587499305;0.0007728231499174674;3.499632018155009;-0.5015663208967609;0.9983870638039922;3.4436404410631645;1.0
0.002978581025327158;156.75269915795732;0.9061536487697567;854.8635146308723;0.24687789757047884;318.69968581516275;3262.7013593655315;7.331728215906548;9.566960805833883;0.0009436868894085435;3.188722073544749;-0.5323021788298189;0.9987718648241652;3.4011762038345665;1.0
0.0032830942983129953;159.3306295268568;0.9143943464088873;954.2114432443291;0.2507181285599502;316.2038940448701;3657.5151434504783;7.298209584463496;9.489226005405722;0.0009937399251244577;3.135588535995441;-0.5378362860946431;0.9988219183162628;3.4749427058939117;1.0
0.0038383179183625864;171.49992630635003;0.9384736281191615;1431.1832909260104;0.2502248053753748;304.5400147136971;5553.233237397676;7.282251068451483;9.509637829921783;0.0010231517866779237;3.183332634715368;-0.5434575105514817;0.999003847539528;3.5514628499244476;1.0
0.0036043557246160764;164.18185828051642;0.9235175121812133;1101.4907463384393;0.251902399263157;313.3353836071935;4241.781127073225;7.278010430009936;9.480165318822483;0.0010156722867175718;3.149310022066231;-0.5397466119555296;0.9988676314600888;3.5287555062735616;1.0
0.0023466193015966126;231.80528146643385;0.8640894518944674;866.259155188006;0.23121314340618251;320.6442512420885;3233.231339285599;7.47045683006723;9.896219368944097;0.0007651686778834503;3.464606362463532;-0.5045603897628202;0.9984268154223701;3.4484585310768496;1.0
0.002988533426404436;157.93597332481295;0.9053609793305882;854.2562624153644;0.24658946748119706;320.11946371579904;3259.0890763366433;7.323122392768984;9.567685049603051;0.0009334045665602539;3.200455474787703;-0.5302736497718814;0.9987278483104264;3.4280055599147117;1.0
0.0033321613885726195;160.51031667436686;0.9139892882475529;956.9144007947202;0.2507384819415677;317.5654502099132;3667.1472865044893;7.287727187930002;9.485975471191864;0.0009962842004155534;3.1502332774923025;-0.5363695753907335;0.9987825399570115;3.4842826460367027;1.0
0.003952799754527473;172.70704651690886;0.9384450386311642;1440.7881765051543;0.2504185947263359;305.84143616711543;5590.44565950371;7.26728811032894;9.479426706301776;0.0010302949435248136;3.183736368221266;-0.544839684804222;0.9990118837117021;3.559534860872581;1.0
0.003621965472346648;164.56152009801548;0.9235384465187132;1104.41820732266;0.2522260789748042;313.967106090071;4253.111309192617;7.273482896273691;9.484630667471476;0.0010199469064933813;3.1626481438009546;-0.538721377536331;0.9988439575073466;3.5723989684017536;1.0
0.0024294014352292917;193.38237394998643;0.8867411190497744;867.3069848676988;0.23284963675284617;320.3066919250611;3275.845565520809;7.462451190837176;9.859719781835919;0.0007845265679280335;3.4398723247012635;-0.5098881015164548;0.9985236668508851;3.460536768153596;1.0
0.0028918905206182363;156.55089728804032;0.9063323602477426;855.3698053382124;0.2457959286878188;318.38929652693554;3264.928324064796;7.345852740128719;9.602654576436874;0.0009322826638658455;3.2074453586232;-0.5280887544976682;0.9987052505591353;3.422441771010228;1.0
0.0032320578901087224;159.42529076154676;0.9142608270877394;953.3566047308481;0.2500495058190271;315.935428895389;3654.001128161813;7.309006216362811;9.520935994770532;0.0009838763381781667;3.1545940638985206;-0.5342926515858559;0.9987675368010898;3.484829230002321;1.0
0.0037105728161188436;172.19233310454004;0.9380747107041861;1427.8969233517175;0.24870248471304224;304.1893442485828;5539.395360302341;7.294781087070613;9.560396823607238;0.0010078357833250057;3.217689510983123;-0.5365170949959153;0.9988971488657883;3.513880510802698;1.0
0.003573046769044144;164.15715344295262;0.9234394898961854;1100.289862374907;0.2513552896093759;313.16210009386737;4237.002296056669;7.2806837177370305;9.499281908083757;0.0010056635614717586;3.171237065066732;-0.5367389960999918;0.9988178312824965;3.528640393339399;1.0
0.00232211507679782;168.53091911735825;0.8954835860637427;821.3526955873743;0.23522206199955337;324.0127507478901;3116.879863232155;7.486322088324998;9.868022928053339;0.0007726928343037526;3.4803193101435905;-0.5156173512569423;0.9986384267388719;3.1553430430428717;1.0
0.0030111842836911254;165.39305350859527;0.9025797655189187;869.6902826787924;0.24880777661003226;320.7853524488181;3313.3680772065863;7.310882894786918;9.478312704749568;0.0009446959388204108;3.2165529896191;-0.5483521055079117;0.9990529725398936;2.967609126257123;1.0
0.0032841376003062833;167.59410266157983;0.9114004902654785;970.6670862827693;0.25278866306362635;317.5813869185091;3715.0742424694918;7.270565200111654;9.400264779215307;0.0010090652605700555;3.1616501400721435;-0.5517854437496739;0.9990556617615736;3.1670674319021623;1.0
0.0038632559162069327;178.66092421743002;0.9360328185768956;1435.3740186081707;0.25340334065650777;303.9683196657701;5562.835150215253;7.174679829969775;9.361462216581836;0.0010683047681798083;3.2123349236091983;-0.5548162510318673;0.9991178885177979;3.6568172034537487;1.0
0.0034591398238124505;170.94869046105316;0.9210023067393335;1111.3601097444173;0.252436199123525;313.1739744723965;4274.49174851661;7.234595876640053;9.382542408523955;0.0010353798091970983;3.1778591241759724;-0.5519792820603394;0.9990640523598138;3.4068606139622113;1.0
0.002195601017203972;280.99682461357986;0.8491826612331839;945.1571354307606;0.23176118991721067;322.02624129472093;3499.6317171094715;7.530976671219686;10.01829101126281;0.0007492377788429354;3.5865300913523797;-0.4997916193011657;0.9983690060827093;3.266591093851735;1.0
0.003009432011899765;164.20193929337907;0.9030208636523006;867.2159058678919;0.24906860029818417;319.57224883463095;3304.661684178201;7.320472438756639;9.481510563585799;0.0009501396299401376;3.2164157761989602;-0.5493034205300997;0.9990714693561686;2.9652225053429615;1.0
0.0032934859735148513;165.99822694954452;0.9116296289753154;963.790390271673;0.2532948796869421;316.4349430821671;3689.1633341371353;7.276518000878652;9.386149146293814;0.0010174638736620866;3.1549902127884697;-0.5550417826573267;0.9991046981344022;3.1103993983316736;1.0
0.003866725546143711;177.10683529052034;0.9359354825268732;1420.6833727983264;0.2527907224995162;302.8410081861617;5505.626655902795;7.180359842107377;9.352972538663176;0.0010601478119834971;3.221358598830278;-0.5572169204849486;0.9991655444474368;3.608334279246651;1.0
